category;name;rus;eng
talent_name;kaedehara_kazuha_garyuu_bladework;Фехтовальный стиль Гарю;Garyuu Bladework
talent_descr;kaedehara_kazuha_garyuu_bladework;<p>name{Обычная атака:}<br>До пяти быстрых ударов мечом.</p><p>name{Заряженная атака:}<br>Два быстрых взмаха мечом, на которые тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади. Если атака в падении произошла благодаря навыку Тихаяфуру, то вместо неё выполняется атака в падении: Мидарэ рандзан.</p><p>name{Атака в падении: Мидарэ рандзан}<br>Урон атаки в падении, выполненной благодаря элементальному навыку Тихаяфуру, конвертируется в anemo{Анемо урон}. Также с помощью тайной техники эта атака создаёт небольшой воздушный тоннель, который втягивает в себя ближайшие объекты и врагов.</p>;<p>name{Normal Attack}<br>Performs up to 5 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to unleash 2 rapid sword strikes.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact. If this Plunging Attack is triggered by Chihayaburu, it will be converted to Plunging Attack: Midare Ranzan.</p><p>name{Plunging Attack: Midare Ranzan}<br>When a Plunging Attack is performed using the effects of the Elemental Skill Chihayaburu, Plunging Attack DMG is converted to anemo{Anemo DMG} and will create a small wind tunnel via a secret blade technique that pulls in nearby objects and opponents.</p>
talent_name;kaedehara_kazuha_chihayaburu;Тихаяфуру;Chihayaburu
talent_descr;kaedehara_kazuha_chihayaburu;<p>Использование тайной техники, столь же свирепой, сколь стремительный ветер, притягивает объекты и врагов к текущей позиции Кадзухи и в небольшом радиусе подкидывает их в воздух, нанося anemo{Анемо урон}. Также ветряные потоки поднимают в воздух и самого Кадзуху.<br>В течение 10 сек. после поднятия Кадзухи в воздух навыком Тихаяфуру и при соблюдении состояния в воздухе он может выполнить более сильную атаку в падении: Мидарэ рандзан.</p><p>name{Быстрое нажатие:}<br>Можно совершить в воздухе.</p><p>name{Долгое нажатие:}<br>Некоторое время заряжается, а затем наносит увеличенный anemo{Анемо урон} по большей площади, чем быстрое нажатие.</p><p>name{Атака в падении: Мидарэ рандзан}<br>Урон атаки в падении, выполненной благодаря элементальному навыку Тихаяфуру, конвертируется в anemo{Анемо урон}. Также с помощью тайной техники эта атака создаёт небольшой воздушный тоннель, который втягивает в себя ближайшие объекты и врагов.<br>Урон Мидарэ рандзан считается уроном атаки в падении.</p><p><i>«Ветра среди листьев клёна плачут,<br>Не осталось ни людей, ни богов.<br>Они ушли, словно рыжие осенние горы».</i></p>;"<p>Unleashes a secret technique as fierce as the rushing wind that pulls objects and opponents towards Kazuha's current position before launching opponents within the AoE, dealing anemo{Anemo DMG} and lifting Kazuha into the air on a rushing gust of wind.<br>Within 10s of remaining airborne after casting Chihayaburu, Kazuha can unleash a powerful Plunging Attack known as Midare Ranzan.</p><p>name{Press}<br>Can be used in mid-air.</p><p>name{Hold}<br>Charges up before unleashing greater anemo{Anemo DMG} over a larger AoE than Press Mode.</p><p>name{Plunging Attack: Midare Ranzan}<br>When a Plunging Attack is performed using the effects of the Elemental Skill Chihayaburu, Plunging Attack DMG is converted to anemo{Anemo DMG}. On landing, Kazuha creates a small wind tunnel via a secret blade technique that pulls in nearby objects and opponents.<br>Midare Ranzan's DMG is considered Plunging Attack DMG.</p><p><i>""Wind in branches grieves<br>Bygone ages, gods of old<br>Withered autumn leaves""</i></p>"
talent_name;kaeya_glacial_waltz;Ледниковый вальс;Glacial Waltz
talent_descr;kaeya_glacial_waltz;<p>Собрав остатки инея из утреннего воздуха, Кэйа создаёт три вращающиеся вокруг него льдинки.<br>Они следуют за активным персонажем и наносят cryo{Крио урон} врагам, которых касаются.</p><p><i>Обворожительная улыбка, остроумные комментарии и скрытый глубоко жестокий иней... Всё это оружие Кэйи.</i></p>;<p>Coalescing the frost in the air, Kaeya summons 3 icicles that revolve around him.<br>These icicles will follow the character around and deal cryo{Cryo DMG} to opponents in their path for the ability's duration.</p><p><i>A winsome smile, genial words, and the merciless hoarfrost that lies beneath... These are all Kaeya's weapons.</i></p>
talent_name;kaeya_ceremonial_bladework;Ритуальное фехтование;Ceremonial Bladework
talent_descr;kaeya_ceremonial_bladework;<p>name{Обычная атака:}<br>До пяти быстрых ударов мечом.</p><p>name{Заряженная атака:}<br>Два быстрых взмаха мечом, на которые тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 5 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to unleash 2 rapid sword strikes.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;kaeya_frostgnaw;Выпад холода;Frostgnaw
talent_descr;kaeya_frostgnaw;<p>Совершает выпад холода, который наносит cryo{Крио урон} врагам впереди.</p><p><i>Кэйа кажется тёплым человеком, однако его характер словно нетающий лёд.</i></p>;<p>Unleashes a frigid blast, dealing cryo{Cryo DMG} to opponents in front of Kaeya.</p><p><i>Kaeya seems affable, but his nature is that of unyielding ice.</i></p>
talent_name;kamisato_ayaka_soumetsu;Искусство Камисато: Сомэцу;Kamisato Art: Soumetsu
talent_descr;kamisato_ayaka_soumetsu;<p>Безупречным движением вызывает снежную бурю и выпускает непрерывно движущийся вперёд Морозный сэки но то.</p><p>name{Морозный сэки но то}<br>· Пронзающий холодный ветер непрерывно кромсает противников и наносит им cryo{Крио урон}.<br>· По истечении времени действия взрывается и наносит cryo{Крио урон по площади}.</p><p><i>«Метель заносит снегом мысли цапли, в сердце её тяжёлая грусть».</i></p>;"<p>Summons forth a snowstorm with flawless poise, unleashing a Frostflake Seki no To that moves forward continuously.</p><p>name{Frostflake Seki no To}<br>·A storm of whirling icy winds that slashes repeatedly at every enemy it touches, dealing cryo{Cryo DMG}.<br>·The snowstorm explodes after its duration ends, dealing cryo{AoE Cryo DMG}.</p><p><i>""The blizzard veils the heron's thoughts, pity heavy in its heart.""</i></p>"
talent_name;kamisato_ayaka_kabuki;Искусство Камисато: Нанамэ;Kamisato Art: Kabuki
talent_descr;kamisato_ayaka_kabuki;<p>name{Обычная атака:}<br>До пяти быстрых ударов мечом.</p><p>name{Заряженная атака:}<br>Создаёт продолжительный град из клинков, для которого тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 5 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to unleash a flurry of sword ki.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging enemies along the path and dealing AoE DMG upon impact.</p>
talent_name;kamisato_ayaka_hyouka;Искусство Камисато: Хёка;Kamisato Art: Hyouka
talent_descr;kamisato_ayaka_hyouka;<p>Призывает цветущий лёд, который подбрасывает ближайших противников в воздух и наносит им cryo{Крио урон}.</p><p><i>«Облака окутывают лунную ночь. Тоска опускается, словно туман, наполняя заключённого страстью к путешествиям».</i></p>;"<p>Summons blooming ice to launch nearby opponents, dealing cryo{AoE Cryo DMG}.</p><p><i>""Clouds shroud the moonlit night. Longing descends like a fog, filling the one detained with wanderlust.""</i></p>"
talent_name;kamisato_ayaka_senho;Искусство Камисато: Сэнхо;Kamisato Art: Senho
talent_descr;kamisato_ayaka_senho;<p>name{Заменяет спринт}<br>Аяка потребляет выносливость и скрывается в стремительном потоке мокрого снега, который движется вместе с ней.</p><p>Форма Сэнхо позволяет ей двигаться по воде с большой скоростью.<br>После окончания формы Сэнхо и при повторном появлении происходят следующие эффекты:<br>· Высвобождается холодная энергия, которая накладывает cryo{эффект Крио} на ближайших противников.<br>· Холод собирается вдоль лезвия Аяки, на короткое время наделяя её атаки cryo{инфузией Крио}.</p><p><i>«Перья мокрые исчезают,<br>Как же цапля может ступать по воде?»</i></p>;"<p>name{Alternate Sprint}<br>Ayaka consumes Stamina and cloaks herself in a frozen fog that moves with her.</p><p>In Senho form, she moves swiftly upon water.<br>When she reappears, the following effects occur:<br>·Ayaka unleashes frigid energy to apply cryo{Cryo} on nearby opponents.<br>·Coldness condenses around Ayaka's blade, infusing her attacks with cryo{Cryo} for a brief period.</p><p><i>""Feathers fleeting wet / the white heron treads water / a sight without flaw""</i></p>"
talent_name;kamisato_ayato_suiyuu;Искусство Камисато: Суйю;Kamisato Art: Suiyuu
talent_descr;kamisato_ayato_suiyuu;<p>Создаёт безмятежный сад, в котором гаснет суета и шум.<br>Пока сад существует, в его области на врагов непрерывно обрушиваются Клинки водных цветов, нанося им hydro{Гидро урон}, а урон обычной атаки персонажей внутри него увеличивается.</p><p><i>«Я вижу её. Рябь, которая проходит по этим тихим водам от ударов твоего сердца».</i></p>;"<p>Unveils a garden of purity that silences the cacophony within.<br>While this space exists, Bloomwater Blades will constantly rain down and attack opponents within its AoE, dealing hydro{Hydro DMG} and increasing the Normal Attack DMG of characters within.</p><p><i>""I can see them, you know. The ripples of your beating heart within this realm of still waters.""</i></p>"
talent_name;kamisato_ayato_marobashi;Искусство Камисато: Маробаси;Kamisato Art: Marobashi
talent_descr;kamisato_ayato_marobashi;<p>name{Обычная атака:}<br>До пяти быстрых ударов.</p><p>name{Заряженная атака:}<br>Тратит определённое количество выносливости на выпад вперёд и выполняет иай.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 5 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to dash forward and performs an iai.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;kamisato_ayato_kyouka;Искусство Камисато: Кёка;Kamisato Art: Kyouka
talent_descr;kamisato_ayato_kyouka;<p>Камисато Аято перемещается и входит в состояние Такимэгури канка.<br>После перемещения на его исходной позиции остаётся водная иллюзия. Когда время действия полностью сформировавшейся водной иллюзии истекает или рядом находятся враги, она взрывается и наносит hydro{Гидро урон по площади}.</p><p>name{Такимэгури канка}<br>В этом состоянии Камисато Аято совершает молниеносные атаки, используя свой Сюнсуйкэн. Урон от обычных атак конвертируется в hydro{Гидро урон по площади}. Этот эффект не может быть отменён другими инфузиями.<br>Также он обладает следующими свойствами:<br>· Попадания Сюнсуйкэн по врагу наделяют Аято эффектом Намисэн, который увеличивает наносимый Сюнсуйкэн урон пропорционально текущему макс. HP Аято. Изначально Намисэн может складываться до 4 раз. Один уровень эффекта можно получить с помощью Сюнсуйкэн раз в 0,1 сек. С завершением Такимэгури канка этот эффект исчезнет.<br>· Увеличивает сопротивление прерыванию Аято.<br>· Заряженные атаки и атаки в падении становятся недоступны.</p><p>Такимэгури канка снимается, когда Аято покидает поле боя. Если во время действия Такимэгури канка применить Искусство Камисато: Кёка повторно, текущее состояние прервётся.</p><p><i>«Когда это вам померещилось, что победа на вашей стороне?»</i><br><i>Таков Аято как в боевых искусствах, так и в хитросплетениях политических интриг. При главах других комиссий он такого не говорит, заботясь об их достоинстве. Посему эту фразу доводилось слышать только Томе, Итто и Аяке.</i></p>;"<p>Kamisato Ayato shifts positions and enters the Takimeguri Kanka state.<br>After this shift, he will leave a watery illusion at his original location. After it is formed, the watery illusion will explode if opponents are nearby or after its duration ends, dealing hydro{AoE Hydro DMG}.</p><p>name{Takimeguri Kanka}<br>In this state, Kamisato Ayato uses his Shunsuiken to engage in blindingly fast attacks, causing DMG from his Normal Attacks to be converted into hydro{AoE Hydro DMG}. This cannot be overridden.<br>It also has the following properties:<br>·After a Shunsuiken attack hits an opponent, it will grant Ayato the Namisen effect, increasing the DMG dealt by Shunsuiken based on Ayato's current Max HP. The initial maximum number of Namisen stacks is 4, and 1 stack can be gained through Shunsuiken every 0.1s. This effect will be dispelled when Takimeguri Kanka ends.<br>·Kamisato Ayato's resistance to interruption is increased.<br>·Unable to use Charged or Plunging Attacks.</p><p>Takimeguri Kanka will be cleared when Ayato leaves the field. Using Kamisato Art: Kyouka again while in the Takimeguri Kanka state will reset and replace the pre-existing state.</p><p><i>""When, I wonder, did you come under the illusion that you were winning?""</i><br><i>— Ayato is like this in both matter of martial prowess and political intrigue, but to preserve the dignity of his fellow Commissioners, he does not say such things to them. As such, only Thoma, Itto, and Ayaka have ever heard this line.</i></p>"
talent_name;kaveh_painted_dome;Расписной купол;Painted Dome
talent_descr;kaveh_painted_dome;<p>Полностью высвобождает энергию Мехрака и создаёт сканируемое пространство в форме куба, нанося находящимся в нём противникам dendro{Дендро урон по площади} и заставляя все Дендро ядра в области действия взорваться, а также на некоторое время даёт Кавеху следующие боевые усиления:<br>· Увеличивает область поражения обычной атаки, заряженной атаки и атаки в падении Кавеха, а также конвертирует урон атак в dendro{Дендро урон}, который не может быть отменён другими инфузиями.<br>· Повышает урон взрыва Дендро ядер, создаваемых персонажами вашего отряда с помощью реакций Бутонизация или Лунная бутонизация.<br>· Увеличивает сопротивление прерыванию Кавеха.<br>Эти эффекты исчезают, когда Кавех покидает поле боя.</p><p><i>«В здании каждого стиля заключено уникальное мировоззрение его архитектора. Исходя из этого, можно сказать, что здания - застывшие человеческие воспоминания».</i></p>;"<p>Completely unleashes Mehrak's energy and creates a cubic scanned space, dealing dendro{AoE Dendro DMG} to all opponents within it, causing all Dendro Cores in its AoE to immediately burst, and granting Kaveh the following enhanced combat abilities for a specific duration:<br>· Increases Kaveh's Normal, Charged, and Plunging Attack AoE, and converts his attack DMG to dendro{Dendro DMG} that cannot be overridden.<br>· All Dendro Cores created by all your own party members through Bloom and Lunar-Bloom reactions will deal additional DMG when they burst.<br>· Increases Kaveh's resistance to interruption.<br>These effects will be canceled once Kaveh leaves the field.</p><p><i>""Every building style includes the architect's unique worldview, and from this angle, one can say that the buildings themselves are coalescences of human memories.""</i></p>"
talent_name;kaveh_schematic_setup;Схематическая настройка;Schematic Setup
talent_descr;kaveh_schematic_setup;<p>name{Обычная атака:}<br>Выполняет до четырёх атак, используя Мехрак.</p><p>name{Заряженная атака:}<br>Комбо-атака, на которую непрерывно тратится выносливость.<br>После комбо-атаки проводит дополнительную мощную атаку мечом.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Uses Mehrak to perform up to 4 consecutive attacks.</p><p>name{Charged Attack}<br>Drains Stamina over time to perform continuous slashes.<br>At the end of the sequence, performs a more powerful slash.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;kaveh_artistic_ingenuity;Творческое мастерство;Artistic Ingenuity
talent_descr;kaveh_artistic_ingenuity;<p>Использует способность картографирования Мехрака для атаки, проводя круговое сканирование и нанося dendro{Дендро урон по площади}. Также сканирует все Дендро ядра в области действия и заставляет их мгновенно взорваться.</p><p><i>Мехрак - модифицированная древняя технология, и может обладать другими функциями, помимо картографирования...</i></p>;<p>Uses Mehrak's mapping ability for offensive purposes, initiating a radial scan that deals dendro{AoE Dendro DMG}. It will also scan all Dendro Cores in its AoE and cause them to immediately burst.</p><p><i>Mehrak was created through the modification of ancient technology and may have some other functions apart from mapping work...</i></p>
talent_name;keqing_starward_sword;Меч небесного тракта;Starward Sword
talent_descr;keqing_starward_sword;<p>Кэ Цин выпускает силу грома, нанося electro{Электро урон по площади}.<br>Затем она растворяется в тени своего меча и исполняет серию молниеносных атак по всем окружающим её врагам, нанося множественный electro{Электро урон}. Последний удар наносит electro{Электро урон по площади}.</p><p><i>Самая быстрая атака в арсенале Кэ Цин, способная сорвать звёзды с небес.</i></p>;<p>Keqing unleashes the power of lightning, dealing electro{Electro DMG} in an AOE.<br>She then blends into the shadow of her blade, striking a series of thunderclap-blows to nearby opponents simultaneously that deal multiple instances of electro{Electro DMG}. The final attack deals massive electro{AoE Electro DMG}.</p><p><i>The swiftest technique in Keqing's personal arsenal is fast enough to bring stars crashing down.</i></p>
talent_name;keqing_yunlai_swordsmanship;Грозовое фехтование;Yunlai Swordsmanship
talent_descr;keqing_yunlai_swordsmanship;<p>name{Обычная атака:}<br>До пяти быстрых ударов мечом.</p><p>name{Заряженная атака:}<br>Два быстрых взмаха мечом, на которые тратится определённое количество выносливости.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 5 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to unleash 2 rapid sword strikes.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;keqing_stellar_restoration;Возвращение звезды;Stellar Restoration
talent_descr;keqing_stellar_restoration;<p>Выпускает Громовой стилет, который поражает врагов словно внезапный удар молнии.<br>При попадании Громовой стилет наносит electro{Электро урон} врагам в небольшом радиусе и устанавливает Метку стилета в точке попадания.</p><p>name{Долгое нажатие:}<br>Удерживайте, чтобы выбрать направление броска Громового стилета.<br>Стилеты, брошенные долгим нажатием, могут остаться в воздухе, что позволит Кэ Цин телепортироваться к ним при повторном использовании навыка Возвращение звезды.</p><p>name{Громовой стилет:}<br>Если Кэ Цин активирует навык второй раз или использует заряженную атаку в течение действия навыка, Метка стилета пропадает и эффекты навыка меняются:<br>При повторном использовании навыка Возвращение звезды, Кэ Цин телепортируется к Метке стилета и проводит атаку, наносящую electro{Электро урон по площади}. С помощью телепортации Кэ Цин может преодолевать ландшафтные препятствия.<br>Выполнение заряженной атаки активирует серию ударов молнии в точке Метки стилета, нанося множественный electro{Электро урон по площади}.</p><p><i>«Люди подобны мотылькам, они неустанно летят на свет, который называют Архонтами или Адептами. Но мой свет - только мой».</i></p>;"<p>Hurls a Lightning Stiletto that annihilates her opponents like the swift thunder.<br>When the Stiletto hits its target, it deals electro{Electro DMG} to opponents in a small AoE, and places a Stiletto Mark on the spot hit.</p><p>name{Hold}<br>Hold to adjust the direction in which the Stiletto shall be thrown.<br>Stilettos thrown by the Hold attack mode can be suspended in mid-air, allowing Keqing to jump to them when using Stellar Restoration a second time.</p><p>name{Lightning Stiletto}<br> If Keqing uses Stellar Restoration again or uses a Charged Attack while its duration lasts, it will clear the Stiletto Mark and produce different effects:<br>·If she uses Stellar Restoration again, she will blink to the location of the Mark and unleash one slashing attack that deals electro{AoE Electro DMG}. When blinking to a Stiletto that was thrown from a Holding attack, Keqing can leap across obstructing terrain.<br>·If Keqing uses a Charged Attack, she will ignite a series of thundering cuts at the Mark's location, dealing electro{AoE Electro DMG}.</p><p><i>""Humans are like moths, endlessly chasing the flame we call gods and adepti. But this light that I have here is my own.""</i></p>"
talent_name;kinich_hail_to_the_almighty_dragonlord;Слава драконьему величеству;Hail to the Almighty Dragonlord
talent_descr;kinich_hail_to_the_almighty_dragonlord;<p>Низвергает силу драконьего величества Кухул Ахава (на ограниченных, условных, регулируемых, договорных, частичных и временных основаниях), нанося dendro{Дендро урон по площади} с характеристикой Ночного духа. Ахав периодически испускает дыхание дракона, нанося dendro{Дендро урон по площади} с характеристикой Ночного духа.<br>Если во время активации Кинич пребывает в состоянии Благословения Ночного духа, то длительность текущего Благословения увеличивается на 1,7 сек.</p><p><i>«Да, да! Вы предстали перед драконьим величеством Кухул Ахавом! Скорее ступите вперёд и облобызайте мои ступни!»</i></p>;"<p>Unleashes the power of the Almighty Dragonlord, K'uhul Ajaw (on a limited, conditional, restricted, contractual, partial, temporary basis), dealing Nightsoul-aligned dendro{AoE Dendro DMG}. Ajaw will unleash his Dragon Breath at intervals, dealing Nightsoul-aligned dendro{AoE Dendro DMG}.<br>If Kinich is in Nightsoul's Blessing when this is used, this Blessing's duration is extended by 1.7s.</p><p><i>""Yes, yes! You stand before K'uhul Ajaw the Almighty Dragonlord! Come forward, then! Kneel, and kiss our feet!""</i></p>"
talent_name;kinich_nightsun_style;Стиль ночного солнца;Nightsun Style
talent_descr;kinich_nightsun_style;<p>name{Обычная атака:}<br>До трёх ударов подряд.<br>Совершив прыжок с помощью крюка элементального навыка Охотник Крон: Верхом на высотах, до приземления Кинич может выполнить одну обычную атаку в воздухе.</p><p>name{Заряженная атака:}<br>Тратит определённое количество выносливости на вращение и бросок двуручного меча во врагов впереди.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;"<p>name{Normal Attack}<br>Performs up to 3 rapid strikes.<br>After using his Elemental Skill ""Canopy Hunter: Riding High""'s mid-air swing, he can perform a Normal Attack in mid-air before landing.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to spin and throw his Claymore forward to attack opponents.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>"
talent_name;kinich_riding_high;Охотник Крон: Верхом на высотах;Canopy Hunter: Riding High
talent_descr;kinich_riding_high;<p>Используя знания об охоте на крупную дичь, Кинич быстро перемещается или атакует врагов.<br>Если рядом есть противник или объект, который можно атаковать, то Кинич выпускает в цель крюк, закрепляется и переходит в состояние Благословения Ночного духа с 0 очков. Если рядом ничего из перечисленного нет, он выпускает перед собой крюк и совершает с его помощью прыжок, причём откат данного навыка сокращается на 60%.<br>Может активироваться долгим нажатием. При долгом нажатии он способен прицельно выбирать направление крюка.</p><p>name{Благословение Ночного духа: Кинич}<br>Благословение Ночного духа Кинича длится 10 сек. и раз в секунду создаёт 2 очка Ночного духа.<br>В этом состоянии Кинич прикрепляется крюком к противнику поблизости и может совершать разные атаки следующим образом:<br>· При использовании обычной атаки он скользит вокруг противника, к которому прицеплен, в текущем направлении движения и совершает кольцевые выстрелы, которые наносят dendro{Дендро урон} с характеристикой Ночного духа, а также создаёт 3 очка Ночного духа. Урон этих выстрелов считается уроном элементального навыка.<br>· С максимумом очков Ночного духа он может задействовать элементальный навык Чешуебой: расходуя все очки Ночного духа, наносит dendro{Дендро урон} с характеристикой Ночного духа. Если Чешуебой активировать долгим нажатием, можно прицельно выбирать цель. Выстрелив из Чешуебоя, Кинич попробует закрепиться к его цели.<br>Находясь в состоянии Благословения Ночного духа, Кинич, после того как он закрепился крюком к противнику или выстрелил из Чешуебоя, создаёт рядом с противником Слепую зону. Когда Кинич входит в Слепую зону, он создаёт 4 очка Ночного духа, а зона пропадает.<br>Если связь прерывается из-за превышения макс. расстояния или по другой причине, обычная атака закрепит крюком новую цель поблизости перед тем как производить выстрелы.</p><p><i>«У всего есть своя цена. Полагаю, ты сделаешь разумное предложение... Что? Нет, я не принимаю оплату в рассрочку».</i></p>;"<p>Kinich uses his big-game hunting skills to either move swiftly or attack his opponent.<br>When there is an opponent or object that can be attacked nearby, he will attach a grappling hook to the target and enter Nightsoul's Blessing with 0 Nightsoul points. If neither is nearby, he fires a grappling hook forward and swings in mid-air, and this Skill's CD is decreased by 60%.<br>This skill can be Held to release. When it is Held, Kinich can aim the grappling hook.</p><p>name{Nightsoul's Blessing: Kinich}<br>Kinich's Nightsoul's Blessing lasts 10s and generates 2 Nightsoul points every second.<br>In this state, Kinich will hook onto a nearby opponent and perform a variable attack:<br>·When using a Normal Attack, Kinich will fire Loop Shots as he loops around the grappled target based on his current movement direction, dealing Nightsoul-aligned dendro{Dendro DMG} and generating 3 Nightsoul points. Loop Shot DMG is considered Elemental Skill DMG.<br>·When Nightsoul points are at max, he can use the Elemental Skill ""Scalespiker Cannon"": Consume all Nightsoul points to deal Nightsoul-aligned dendro{Dendro DMG}. When ""Scalespiker Cannon"" is Held, Kinich can aim this shot. After firing the Cannon, Kinich will try to grapple to its target.<br>While in Nightsoul's Blessing, after grappling an opponent or firing ""Scalespiker Cannon,"" a Blind Spot will be generated next to the opponent. When Kinich enters this Blind Spot, it will disappear and he will generate 4 Nightsoul points.<br>If the grapple connection should snap due to exceeding the maximum distance or some other reason, using a Normal Attack will establish a new connection with a nearby opponent before performing Loop Shots.</p><p><i>""All things come with a cost. I suggest you make a suitable offer... What? No, I don't do installments.""</i></p>"
talent_name;kirara_surprise_dispatch;Неожиданное отправление;Secret Art: Surprise Dispatch
talent_descr;kirara_surprise_dispatch;<p>Обрушивает Особый ящик для доставки на любителей красть посылки, нанося dendro{Дендро урон по площади}. Взрываясь, Особый ящик для доставки разделяется на множество name{Семян кошачьей мяты}. Семена кошачьей мяты взрываются при столкновении с врагом или спустя некоторое время, нанося dendro{Дендро урон по площади}.</p><p><i>«Хе-хе, это специально для тех, кто любит красть чужие посылки. По получении не забудьте оставить хороший отзыв, мерзавцы!»</i></p>;"<p>Smash opponents with a Special Delivery Package used for punishing parcel thieves, dealing dendro{AoE Dendro DMG}. After the Special Delivery Package explodes, it will split up into many name{Cat Grass Cardamoms} that will explode either upon contact with opponents or after a period of time, dealing dendro{AoE Dendro DMG}.</p><p><i>""Hehe, that's right, this stuff was made to deal with those parcel thieves! Remember to leave a 5-star rating once you've received yours!""</i></p>"
talent_name;kirara_boxcutter;Нарезка коробок;Boxcutter
talent_descr;kirara_boxcutter;<p>name{Обычная атака:}<br>До четырёх быстрых ударов.</p><p>name{Заряженная атака:}<br>Тратит определённое количество выносливости на три быстрых удара когтями.</p><p>name{Атака в падении:}<br>Стремительно падает на землю, атакуя всех врагов на пути. Приземлившись, наносит урон по площади.</p>;<p>name{Normal Attack}<br>Performs up to 4 rapid strikes.</p><p>name{Charged Attack}<br>Consumes a certain amount of Stamina to unleash 3 rapid claw strikes.</p><p>name{Plunging Attack}<br>Plunges from mid-air to strike the ground below, damaging opponents along the path and dealing AoE DMG upon impact.</p>
talent_name;kirara_meow_teor_kick;Мяутеоритный удар;Meow-teor Kick
